height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
188,88,Belgium,67,79,Right,1,3,2,2019,20,Centre-Back,CB,8250000,summer,Ger Bundesliga,2019,65,24,66,62,26,56,41,42,70,61,61,60,60,56,52,57,63,64,88,33,70,57,42,54,34,57,62,67,64,6,7,7,11,15
191,93,England,67,78,Left,1,3,2,2021,23,Centre-Back,CB,3400000,summer,Premier League,2019,52,35,58,64,31,53,32,26,63,55,60,62,55,61,56,70,72,60,81,50,58,63,32,56,40,51,66,70,69,15,16,14,10,14
191,93,England,67,78,Left,1,3,2,2021,23,Centre-Back,CB,2200000,summer,Premier League,2019,52,35,58,64,31,53,32,26,63,55,60,62,55,61,56,70,72,60,81,50,58,63,32,56,40,51,66,70,69,15,16,14,10,14
182,76,Albania,67,78,Right,1,4,3,2019,22,Centre-Forward,CF,1200000,summer,Serie A,2019,41,65,64,59,62,63,42,57,39,69,65,64,51,68,78,66,66,60,72,50,43,12,69,49,72,64,46,14,21,7,10,8,8,14
177,65,Mali,67,78,Right,1,3,3,2019,21,Left Winger,LW,15700000,summer,Premier League,2019,56,62,32,59,57,73,36,39,48,71,88,84,89,62,80,63,90,63,50,61,64,33,59,56,45,63,32,33,31,12,9,9,14,10
175,70,Argentina,67,78,Left,1,3,2,2021,21,Centre-Back,CB,7000000,summer,Eredivisie,2019,27,26,63,62,29,62,32,30,72,55,61,55,51,65,74,40,71,65,65,24,66,70,56,64,42,65,64,71,67,6,14,13,14,8
180,70,France,67,77,Right,1,2,3,2020,22,Right Winger,RW,10000000,summer,Ligue 1,2019,73,68,61,55,60,72,53,42,45,68,82,76,74,58,68,68,75,62,45,69,31,12,59,58,68,52,18,16,15,10,15,7,14,15
175,69,Sweden,67,77,Left,1,2,3,2020,22,Centre-Forward,CF,4000000,summer,Premier Liga,2019,56,64,52,63,63,69,73,59,53,71,78,78,79,65,73,68,73,62,66,65,64,18,67,68,62,62,28,15,16,16,7,13,12,12
189,78,Greece,67,77,Left,1,2,2,2021,20,Centre-Back,CB,2800000,summer,Super League 1,2019,24,25,66,58,25,24,24,29,60,52,60,63,41,52,51,53,74,66,74,50,72,59,29,26,49,57,69,69,67,8,15,9,5,15
177,70,Netherlands,67,76,Left,1,3,3,2019,22,Left-Back,LB,2800000,summer,Eredivisie,2019,64,47,60,66,58,72,67,50,61,70,78,79,74,64,80,62,77,59,66,50,67,69,65,68,45,71,60,65,64,11,15,9,13,12
188,76,Scotland,67,75,Right,1,2,2,2022,25,Centre-Back,CB,3000000,summer,Scottish Premiership,2019,44,26,65,64,26,61,38,28,54,62,70,72,66,61,60,50,75,71,77,35,70,61,30,42,37,63,64,67,66,13,11,13,8,13
181,73,Bosnia Herzegovina,67,75,Right,1,3,3,2023,22,Left Winger,LW,1500000,summer,Supersport Hnl,2019,62,67,39,59,53,75,52,42,55,73,79,72,58,67,67,64,42,54,55,49,42,23,58,55,45,52,27,22,23,6,11,8,9,15
180,75,Netherlands,67,73,Right,1,3,3,2019,24,Second Striker,SS,17000000,summer,Ger Bundesliga,2019,60,57,42,60,57,70,62,47,54,67,91,93,74,64,73,72,70,72,70,58,53,31,62,58,64,62,21,32,33,6,14,15,16,13
176,78,Croatia,67,73,Right,1,3,3,2020,24,Right-Back,RB,2670000,summer,Superliga,2019,63,50,41,64,31,66,45,35,60,67,80,80,79,59,78,57,64,81,60,47,58,60,66,58,38,64,66,64,61,5,10,13,11,14
173,62,Mali,67,73,Right,1,3,3,2020,24,Central Midfield,CM,1000000,summer,Super Lig,2019,58,55,48,66,40,67,56,39,64,68,65,66,75,68,80,60,76,78,57,59,74,67,58,65,44,66,69,66,65,10,9,12,11,14
179,69,Germany,67,70,Right,1,4,2,2021,25,Right-Back,RB,3800000,summer,Super Lig,2019,65,52,40,67,51,66,64,63,59,54,78,78,82,67,74,62,58,90,57,53,74,57,67,60,53,54,53,58,56,13,12,12,6,15
180,74,Turkey,67,70,Right,1,2,3,2019,26,Right-Back,RB,1500000,summer,Super Lig,2019,66,59,44,67,52,71,59,49,59,66,78,82,62,58,65,64,46,64,63,58,50,26,61,55,64,52,33,29,28,7,7,6,7,15
184,72,Senegal,67,68,Right,1,3,3,2020,27,Right Winger,RW,1600000,summer,Jupiler Pro League,2019,61,63,63,63,56,68,55,48,58,66,78,85,77,63,63,68,79,68,71,61,57,26,63,62,58,66,28,22,21,10,12,13,6,8
176,61,England,66,85,Left,1,3,4,2020,20,Right Winger,RW,30000000,summer,Liga Portugal,2019,56,62,37,63,45,77,62,61,55,70,76,71,87,57,92,56,55,54,32,54,48,30,64,60,60,61,42,33,27,7,12,15,15,6
185,70,England,66,83,Right,1,4,3,2021,20,Centre-Forward,CF,12000000,summer,Ger Bundesliga,2019,31,71,63,49,44,63,42,33,27,67,75,77,70,54,65,69,73,61,69,51,61,22,62,45,67,54,38,15,17,9,11,11,8,6
185,70,England,66,83,Right,1,4,3,2021,21,Centre-Forward,CF,12000000,winter,Premier League,2019,31,71,63,49,44,63,42,33,27,67,75,77,70,54,65,69,73,61,69,51,61,22,62,45,67,54,38,15,17,9,11,11,8,6
183,77,Gambia,66,83,Right,1,3,3,2020,21,Left Winger,LW,9000000,winter,Serie A,2019,40,65,56,52,58,66,50,36,40,64,80,85,74,64,55,64,55,51,71,58,40,20,65,50,58,60,45,20,16,8,6,14,14,12
174,62,France,66,82,Right,1,2,3,2021,21,Attacking Midfield,AM,13000000,summer,Ligue 1,2019,48,63,43,64,58,64,58,46,58,65,87,86,84,56,81,61,48,36,42,59,37,21,60,64,43,67,32,48,40,11,13,15,14,15
194,90,Switzerland,66,81,Right,1,2,1,2020,21,Goalkeeper,GK,35000000,summer,Ger Bundesliga,2019,13,6,13,16,5,13,13,12,24,12,26,26,34,57,24,21,34,21,68,8,24,14,7,45,12,35,15,15,15,70,64,55,63,68
175,75,Sweden,66,81,Right,1,3,3,2022,20,Right Winger,RW,1500000,summer,Eredivisie,2019,41,63,56,60,54,73,51,39,47,66,90,87,75,59,78,65,56,58,58,55,36,18,62,57,60,52,14,17,20,8,11,12,11,11
183,77,Senegal,66,81,Right,1,3,3,2022,20,Central Midfield,CM,1300000,summer,Serie A,2019,50,49,63,72,43,66,47,45,67,65,69,66,69,65,75,62,69,72,74,52,67,61,60,62,51,63,63,57,59,13,6,12,6,6
183,77,Senegal,66,81,Right,1,3,3,2022,20,Central Midfield,CM,1300000,winter,Serie A,2019,50,49,63,72,43,66,47,45,67,65,69,66,69,65,75,62,69,72,74,52,67,61,60,62,51,63,63,57,59,13,6,12,6,6
182,72,France,66,80,Right,1,3,2,2019,21,Defensive Midfield,DM,1000000,summer,Jupiler Pro League,2019,51,42,57,68,42,60,49,44,61,62,65,70,69,63,76,62,68,66,70,47,70,60,52,57,50,55,73,64,62,12,10,5,12,9
182,72,France,66,80,Right,1,3,2,2019,21,Defensive Midfield,DM,2500000,summer,Ligue 1,2019,51,42,57,68,42,60,49,44,61,62,65,70,69,63,76,62,68,66,70,47,70,60,52,57,50,55,73,64,62,12,10,5,12,9
190,78,Ghana,66,80,Right,1,4,2,2021,22,Centre-Back,CB,1000000,winter,Ligue 1,2019,39,29,66,51,37,44,30,27,46,49,63,71,57,65,50,62,65,63,67,31,67,67,35,39,41,58,64,68,64,5,8,10,7,9
185,80,France,66,79,Right,1,3,2,2021,21,Centre-Back,CB,4300000,summer,Serie A,2019,35,25,58,47,33,36,31,30,43,48,53,54,47,57,50,48,71,58,84,25,69,60,24,36,42,54,64,70,69,11,14,13,13,6
185,80,France,66,79,Right,1,3,2,2021,21,Centre-Back,CB,1000000,summer,Serie A,2019,35,25,58,47,33,36,31,30,43,48,53,54,47,57,50,48,71,58,84,25,69,60,24,36,42,54,64,70,69,11,14,13,13,6
182,75,Morocco,66,79,Right,1,3,3,2021,21,Left Midfield,LM,1000000,summer,Serie A,2019,60,48,58,67,44,70,60,43,67,68,69,69,74,62,69,61,55,67,55,63,49,59,62,64,49,50,56,59,59,8,8,12,15,8
182,77,Italy,66,78,Left,1,3,3,2019,22,Centre-Forward,CF,4000000,summer,Serie A,2019,49,66,68,57,59,63,51,53,43,68,71,75,68,61,49,64,64,59,69,58,39,26,63,51,60,65,21,22,29,8,13,10,8,7
188,70,England,66,78,Left,1,3,2,2021,21,Centre-Back,CB,1500000,summer,Premier League,2019,36,32,65,54,30,34,33,28,56,50,62,64,49,54,45,44,68,66,74,25,49,63,28,34,41,58,73,68,67,8,12,11,9,6
179,73,Morocco,66,78,Left,1,2,3,2023,21,Left-Back,LB,1500000,summer,Ligue 1,2019,64,36,58,59,33,65,57,38,53,63,79,78,69,61,67,53,60,67,66,44,68,63,58,56,48,61,60,64,64,11,12,14,14,6
177,76,Italy,66,77,Right,1,3,3,2019,22,Centre-Forward,CF,2000000,summer,Serie A,2019,62,58,38,59,58,73,62,65,41,68,77,76,69,62,71,57,47,36,52,54,39,19,62,67,59,55,21,29,34,15,7,7,13,7
177,76,Italy,66,77,Right,1,3,3,2019,23,Centre-Forward,CF,2000000,winter,Serie A,2019,62,58,38,59,58,73,62,65,41,68,77,76,69,62,71,57,47,36,52,54,39,19,62,67,59,55,21,29,34,15,7,7,13,7
187,75,Italy,66,77,Right,1,3,2,2019,22,Centre-Back,CB,1400000,summer,Serie A,2019,40,31,68,49,31,48,32,30,44,50,60,69,50,61,59,60,67,60,64,33,67,63,33,36,41,60,67,68,66,14,12,10,13,7
185,85,England,66,76,Right,1,3,2,2020,24,Centre-Forward,CF,10000000,summer,Premier League,2019,36,65,63,55,49,61,44,31,45,68,72,75,66,54,60,65,77,63,81,55,63,39,66,52,64,55,24,25,28,7,14,12,14,12
185,85,England,66,76,Right,1,3,2,2020,24,Centre-Forward,CF,10000000,winter,Premier League,2019,36,65,63,55,49,61,44,31,45,68,72,75,66,54,60,65,77,63,81,55,63,39,66,52,64,55,24,25,28,7,14,12,14,12
165,55,Turkey,66,76,Left,1,4,3,2021,20,Right Winger,RW,5000000,summer,Super Lig,2019,65,56,39,60,57,72,56,52,56,60,81,81,77,72,90,63,53,56,37,44,32,30,59,55,57,48,34,27,34,11,9,6,10,11
192,73,Northern Ireland,66,75,Left,1,2,1,2020,22,Goalkeeper,GK,2750000,summer,Premier League,2019,14,11,17,28,11,17,20,11,26,19,54,51,40,63,69,28,68,34,61,17,24,20,14,38,29,37,19,20,20,65,64,64,65,69
185,75,Scotland,66,75,Left,1,3,3,2019,23,Centre-Forward,CF,1500000,summer,Laliga,2019,50,67,59,57,57,64,37,32,46,63,72,74,71,62,65,72,65,70,60,56,32,12,69,57,61,50,26,17,14,13,8,10,10,14
183,75,Netherlands,66,75,Right,1,3,3,2020,21,Attacking Midfield,AM,2000000,summer,Eredivisie,2019,59,68,77,70,59,63,54,53,66,65,65,67,67,60,68,72,72,74,70,65,74,62,66,65,58,66,50,54,56,14,8,7,14,11
182,75,France,66,74,Right,1,3,3,2022,23,Right-Back,RB,3000000,summer,Ligue 1,2019,64,59,60,65,62,65,63,46,59,68,78,74,71,59,72,68,82,77,73,58,63,57,64,59,50,59,63,66,61,14,12,9,12,13
174,70,Senegal,66,74,Right,1,3,2,2022,23,Centre-Forward,CF,1250000,winter,Ligue 1,2019,46,69,58,58,45,62,43,27,35,66,90,88,79,70,72,56,70,69,43,47,57,24,68,54,70,64,31,23,16,9,12,5,12,7
185,78,Georgia,66,73,Right,1,5,3,2019,24,Central Midfield,CM,1000000,summer,Eredivisie,2019,59,53,56,67,47,66,62,58,65,70,59,65,58,67,64,59,66,60,69,65,70,66,59,70,49,71,50,70,59,8,7,7,6,11
185,78,Georgia,66,73,Right,1,5,3,2019,24,Central Midfield,CM,1000000,summer,Laliga,2019,59,53,56,67,47,66,62,58,65,70,59,65,58,67,64,59,66,60,69,65,70,66,59,70,49,71,50,70,59,8,7,7,6,11
174,71,Iran,66,73,Right,1,3,2,2023,23,Right-Back,RB,2000000,winter,Supersport Hnl,2019,61,28,60,57,21,59,29,27,41,51,78,79,74,62,80,34,59,77,39,29,49,69,33,32,38,55,65,66,62,6,13,7,14,9
174,71,Iran,66,73,Right,1,3,2,2023,23,Right-Back,RB,2000000,summer,Supersport Hnl,2019,61,28,60,57,21,59,29,27,41,51,78,79,74,62,80,34,59,77,39,29,49,69,33,32,38,55,65,66,62,6,13,7,14,9
184,81,Germany,66,72,Left,1,3,2,2019,23,Left-Back,LB,1000000,summer,Ger Bundesliga,2019,61,29,64,62,27,59,43,39,53,59,66,67,62,65,59,41,84,68,69,34,58,64,37,43,42,49,65,66,67,10,11,7,13,7
181,75,France,66,72,Right,1,2,3,2019,22,Right-Back,RB,1400000,summer,Ligue 1,2019,65,30,66,69,39,64,30,31,64,68,65,66,69,56,63,41,60,53,58,38,64,63,31,56,37,59,66,69,69,6,15,15,15,13
181,65,Comoros,66,71,Right,1,3,3,2020,25,Left Winger,LW,2500000,summer,Jupiler Pro League,2019,65,63,50,62,63,71,48,70,50,65,92,86,80,54,73,62,50,68,56,61,51,39,55,50,56,58,54,60,55,7,5,15,10,5
178,72,Italy,65,83,Left,1,3,2,2022,20,Left-Back,LB,4500000,summer,Serie A,2019,69,30,54,56,33,64,39,39,40,60,75,72,54,60,69,36,59,58,50,35,56,58,66,36,49,54,64,66,68,6,9,11,6,5
178,72,Italy,65,83,Left,1,3,2,2022,20,Left-Back,LB,22000000,summer,Serie A,2019,69,30,54,56,33,64,39,39,40,60,75,72,54,60,69,36,59,58,50,35,56,58,66,36,49,54,64,66,68,6,9,11,6,5
186,82,Belgium,65,82,Right,1,3,2,2019,19,Centre-Back,CB,11740000,summer,Jupiler Pro League,2019,42,27,67,50,29,38,54,64,43,50,63,65,66,57,56,53,66,51,65,25,66,63,34,39,62,57,62,71,71,11,9,9,9,6
186,82,Belgium,65,82,Right,1,3,2,2019,19,Centre-Back,CB,4500000,summer,Serie A,2019,42,27,67,50,29,38,54,64,43,50,63,65,66,57,56,53,66,51,65,25,66,63,34,39,62,57,62,71,71,11,9,9,9,6
170,65,France,65,82,Left,1,2,3,2021,19,Right Winger,RW,15000000,summer,Ger Bundesliga,2019,51,61,36,64,60,72,53,41,58,70,81,77,82,55,86,66,62,52,34,49,43,31,56,59,42,60,34,39,38,8,9,8,8,14
183,75,Denmark,65,80,Left,1,3,3,2021,21,Left Winger,LW,9000000,winter,Ger Bundesliga,2019,65,60,50,64,51,69,62,39,53,67,77,74,75,59,73,66,54,55,68,46,52,39,57,57,44,49,53,53,43,14,6,11,11,11
179,72,Italy,65,79,Right,1,2,2,2019,22,Central Midfield,CM,8000000,summer,Serie A,2019,58,55,49,70,48,58,56,41,67,68,73,68,92,57,78,60,55,33,30,32,45,50,67,65,55,62,41,45,54,14,12,11,11,15
187,76,Germany,65,78,Right,1,4,2,2019,21,Left Winger,LW,2800000,summer,Ger Bundesliga,2019,51,62,68,60,43,60,47,37,45,62,75,80,70,64,57,66,67,51,67,56,55,38,62,55,70,53,42,35,28,12,9,13,6,8
170,66,France,65,78,Right,1,3,3,2019,21,Central Midfield,CM,2000000,summer,Ligue 1,2019,55,45,55,67,39,68,46,38,63,68,70,68,83,63,83,58,58,70,60,47,60,62,63,68,35,62,63,64,59,12,15,14,10,9
178,71,Italy,65,78,Right,1,3,3,2019,22,Right-Back,RB,4500000,summer,Serie A,2019,65,50,48,63,48,70,72,44,64,70,72,70,68,62,70,62,33,45,37,47,59,46,52,64,70,57,48,52,54,8,10,5,6,13
182,74,France,65,78,Right,1,3,2,2020,20,Defensive Midfield,DM,1000000,summer,Ligue 1,2019,45,46,66,67,45,65,36,39,63,67,66,67,59,63,69,56,68,75,71,51,65,56,63,61,45,47,61,60,55,6,12,10,13,9
188,72,Luxembourg,65,77,Right,1,3,2,2020,22,Defensive Midfield,DM,4500000,summer,Ligue 1,2019,52,48,65,71,47,58,47,39,63,63,51,52,56,59,66,65,58,68,68,45,64,63,56,51,45,57,66,63,62,7,6,6,13,13
188,72,Luxembourg,65,77,Right,1,3,2,2020,22,Defensive Midfield,DM,2000000,summer,Super League,2019,52,48,65,71,47,58,47,39,63,63,51,52,56,59,66,65,58,68,68,45,64,63,56,51,45,57,66,63,62,7,6,6,13,13
178,72,Australia,65,77,Left,1,3,3,2019,20,Left Winger,LW,4000000,summer,Jupiler Pro League,2019,53,57,48,65,40,68,56,55,61,69,76,76,76,62,75,56,58,72,63,52,68,60,60,64,44,68,57,57,52,12,9,5,8,13
177,68,Ukraine,65,77,Right,1,4,2,2022,21,Centre-Forward,CF,2000000,winter,Premier Liga Ukr,2019,32,70,56,62,51,56,36,34,27,59,70,69,55,70,73,62,71,53,45,67,33,13,73,45,57,46,15,16,16,10,11,14,9,14
177,68,Ukraine,65,77,Right,1,4,2,2022,20,Centre-Forward,CF,2000000,summer,Premier Liga Ukr,2019,32,70,56,62,51,56,36,34,27,59,70,69,55,70,73,62,71,53,45,67,33,13,73,45,57,46,15,16,16,10,11,14,9,14
178,74,Switzerland,65,76,Right,1,3,3,2019,23,Central Midfield,CM,2000000,summer,Serie A,2019,55,49,53,68,48,64,52,48,65,66,76,80,87,66,88,67,67,71,46,57,66,61,56,61,45,63,64,60,58,10,15,7,6,9
176,72,Nigeria,65,76,Right,1,3,4,2020,21,Left Winger,LW,2000000,summer,Eredivisie,2019,62,53,40,58,47,72,52,33,47,68,93,82,92,58,88,58,51,57,59,41,40,26,58,54,49,57,41,34,31,14,7,6,7,11
188,80,Poland,65,75,Right,1,4,3,2021,22,Defensive Midfield,DM,2000000,winter,Jupiler Pro League,2019,49,60,63,65,39,65,54,63,57,67,68,67,66,62,57,72,65,74,80,67,60,64,60,67,51,65,62,63,60,8,5,6,8,7
174,71,Mali,65,74,Right,1,3,2,2019,23,Left-Back,LB,9000000,summer,Ligue 1,2019,59,30,53,60,28,65,47,40,48,61,71,73,70,62,74,36,56,71,64,34,67,61,50,39,43,52,63,64,65,14,14,10,14,9
192,84,Senegal,65,74,Right,1,3,2,2019,23,Centre-Back,CB,3100000,summer,Super League 1,2019,34,26,65,43,29,32,35,30,29,37,62,62,53,52,70,39,79,72,85,27,64,63,29,37,42,55,65,65,62,9,13,15,12,11
188,78,Austria,65,73,Left,1,3,3,2019,22,Left Winger,LW,1500000,summer,Austria Bundesliga,2019,64,57,56,62,38,64,50,47,51,67,76,84,69,53,56,57,66,70,70,55,48,57,62,61,41,48,38,58,54,5,9,7,11,12
194,79,France,65,73,Left,1,3,1,2019,23,Goalkeeper,GK,1500000,summer,Jupiler Pro League,2019,10,9,14,21,6,9,13,12,16,11,33,26,29,61,24,17,32,20,63,6,22,8,7,23,12,49,9,11,10,66,65,60,65,64
194,79,France,65,73,Left,1,3,1,2019,23,Goalkeeper,GK,1500000,summer,Ligue 1,2019,10,9,14,21,6,9,13,12,16,11,33,26,29,61,24,17,32,20,63,6,22,8,7,23,12,49,9,11,10,66,65,60,65,64
185,75,Sweden,65,73,Left,1,3,3,2021,24,Right Winger,RW,1700000,winter,Allsvenskan,2019,63,66,48,58,62,68,66,69,52,68,76,78,64,54,58,66,53,61,59,65,32,15,56,56,57,53,52,23,25,15,14,15,7,8
190,80,Italy,65,73,Left,1,3,2,2020,23,Centre-Back,CB,3000000,summer,Serie A,2019,40,33,68,52,35,40,30,30,45,52,55,61,54,50,52,52,71,63,67,25,56,58,21,34,38,54,75,68,65,13,10,10,5,7
190,80,Italy,65,73,Left,1,3,2,2020,24,Centre-Back,CB,3000000,winter,Serie A,2019,40,33,68,52,35,40,30,30,45,52,55,61,54,50,52,52,71,63,67,25,56,58,21,34,38,54,75,68,65,13,10,10,5,7
187,68,England,65,72,Right,1,3,2,2019,22,Centre-Back,CB,2500000,summer,Scottish Premiership,2019,46,29,66,55,22,56,36,22,48,57,73,67,64,58,56,39,76,69,72,28,60,62,38,42,36,54,62,65,63,9,8,7,10,9
184,75,France,65,72,Right,1,3,3,2021,22,Centre-Forward,CF,2000000,summer,Serie A,2019,28,63,64,60,55,67,38,30,44,64,79,82,73,55,61,63,72,65,74,55,55,12,62,53,57,62,18,17,19,10,8,15,10,7
190,85,Benin,65,72,Right,1,2,2,2020,23,Centre-Back,CB,1700000,summer,Jupiler Pro League,2019,30,21,62,52,34,33,34,28,38,41,52,51,44,53,46,41,72,69,80,27,58,62,31,28,44,53,67,68,67,11,6,15,11,11
190,85,Benin,65,72,Right,1,2,2,2020,23,Centre-Back,CB,1700000,summer,Laliga,2019,30,21,62,52,34,33,34,28,38,41,52,51,44,53,46,41,72,69,80,27,58,62,31,28,44,53,67,68,67,11,6,15,11,11
180,80,Italy,65,72,Right,1,3,3,2021,25,Centre-Forward,CF,1000000,summer,Super Lig,2019,40,62,60,60,54,66,54,42,50,67,81,78,64,53,59,64,80,78,78,50,70,29,64,59,64,54,22,17,17,8,13,9,11,6
185,82,Germany,65,71,Right,1,3,2,2020,25,Right Midfield,RM,2000000,summer,Super League,2019,57,61,60,67,66,60,51,42,45,65,69,69,69,64,66,61,75,74,73,55,35,17,65,58,51,60,41,18,20,11,15,14,13,14
170,65,Greece,65,70,Right,1,3,3,2019,23,Second Striker,SS,4800000,summer,Austria Bundesliga,2019,62,61,57,64,64,68,68,69,58,66,77,76,84,67,87,65,61,59,35,60,70,56,71,64,60,70,37,40,37,16,14,15,12,9
185,81,Sweden,65,70,Right,1,2,2,2020,24,Centre-Back,CB,1500000,summer,Premier Liga,2019,27,23,64,45,26,36,30,24,38,41,68,70,55,53,61,38,65,68,78,20,67,60,32,32,39,45,66,68,67,8,15,13,7,8
188,78,Italy,65,70,Right,1,2,2,2020,25,Centre-Back,CB,2700000,summer,Serie A,2019,12,12,62,48,17,50,13,17,44,52,53,62,54,60,44,23,75,63,79,11,65,62,12,15,19,59,52,72,66,9,14,8,6,11
193,78,Italy,65,65,Right,1,2,1,2020,29,Goalkeeper,GK,2000000,summer,Serie A,2019,13,11,15,27,16,15,12,12,21,22,40,42,41,68,45,17,52,33,60,11,19,16,12,42,22,63,20,11,19,63,61,50,65,67
191,70,England,64,82,Left,1,3,2,2021,20,Centre-Back,CB,14800000,summer,Premier League,2019,63,30,52,54,29,64,41,42,39,61,77,78,68,57,68,40,60,71,70,30,49,57,46,41,44,63,63,64,60,7,8,8,11,12
172,69,Ghana,64,79,Right,1,5,3,2021,21,Right Winger,RW,2500000,summer,Ger Bundesliga,2019,56,56,48,64,57,68,48,42,52,67,83,80,83,56,86,70,61,54,63,55,34,21,58,51,50,50,28,29,35,14,13,7,14,10
172,69,Ghana,64,79,Right,1,5,3,2021,21,Right Winger,RW,5500000,summer,Ger Bundesliga,2019,56,56,48,64,57,68,48,42,52,67,83,80,83,56,86,70,61,54,63,55,34,21,58,51,50,50,28,29,35,14,13,7,14,10
187,80,Italy,64,78,Left,1,3,2,2019,21,Left-Back,LB,1500000,summer,Serie A,2019,66,27,59,62,26,57,29,22,61,60,53,64,55,62,60,27,71,53,69,31,52,67,41,31,34,62,65,66,64,15,11,10,12,7
193,80,United States,64,78,Right,1,4,2,2020,21,Centre-Forward,CF,7000000,summer,Eredivisie,2019,42,65,65,54,51,60,51,34,37,63,65,66,54,59,40,67,60,62,78,60,30,13,59,55,64,57,20,20,18,5,15,12,8,9
185,79,Netherlands,64,78,Left,1,2,2,2021,20,Centre-Back,CB,4500000,summer,Eredivisie,2019,30,29,64,58,34,37,32,41,56,58,74,76,69,59,62,51,77,58,77,33,70,54,29,40,39,56,63,63,58,12,14,11,8,8
202,85,Netherlands,64,78,Right,1,5,1,2020,19,Goalkeeper,GK,1500000,summer,Eredivisie,2019,11,9,10,26,8,12,12,13,25,17,37,46,37,60,42,19,42,37,69,8,25,7,8,31,12,51,14,11,10,64,63,61,63,65
197,87,Sweden,64,75,Right,1,2,3,2021,22,Centre-Forward,CF,2500000,summer,Allsvenskan,2019,36,64,70,50,64,63,49,38,39,65,51,58,43,55,40,69,50,67,77,57,47,33,60,46,65,55,31,30,25,6,7,8,16,14
175,75,Italy,64,75,Left,1,3,2,2019,22,Left-Back,LB,45000000,winter,Serie A,2019,65,29,58,60,33,62,60,68,56,61,67,68,52,59,71,33,57,68,58,29,62,58,54,57,66,59,62,66,66,9,8,12,7,7
175,75,Italy,64,75,Left,1,3,2,2019,21,Left-Back,LB,45000000,summer,Serie A,2019,65,29,58,60,33,62,60,68,56,61,67,68,52,59,71,33,57,68,58,29,62,58,54,57,66,59,62,66,66,9,8,12,7,7
184,81,Belgium,64,75,Left,1,3,3,2021,21,Centre-Back,CB,2800000,summer,Jupiler Pro League,2019,62,47,47,64,53,65,56,46,60,67,78,81,61,52,58,52,77,71,74,54,62,56,52,60,54,55,60,60,64,7,7,14,9,12
186,80,Morocco,64,75,Right,1,4,3,2020,22,Attacking Midfield,AM,2500000,summer,Ger Bundesliga,2019,54,58,68,49,41,76,72,64,48,71,71,72,77,63,63,55,70,65,67,55,44,28,57,53,53,64,28,37,39,8,6,14,8,12
178,74,Georgia,64,74,Left,1,3,4,2020,23,Right Winger,RW,1000000,summer,Jupiler Pro League,2019,57,61,32,57,51,71,53,47,52,62,81,81,81,58,80,63,35,65,63,56,60,25,60,47,60,62,51,40,35,8,7,10,16,8
182,78,Ukraine,64,74,Right,1,3,3,2022,22,Right Winger,RW,5000000,summer,Premier Liga Ukr,2019,44,62,55,62,52,68,30,33,54,63,78,73,50,64,64,65,67,58,51,63,30,24,62,57,55,54,13,16,12,11,9,10,9,5
185,75,Switzerland,64,73,Right,1,2,2,2019,23,Central Midfield,CM,2000000,summer,Ger Bundesliga,2019,46,37,49,71,41,57,39,41,67,66,67,67,60,63,64,54,61,68,62,43,58,53,54,63,45,50,48,58,52,12,8,9,15,11
185,75,Switzerland,64,73,Right,1,2,2,2019,23,Central Midfield,CM,1500000,summer,Super League,2019,46,37,49,71,41,57,39,41,67,66,67,67,60,63,64,54,61,68,62,43,58,53,54,63,45,50,48,58,52,12,8,9,15,11
189,85,Italy,64,73,Right,1,3,2,2019,24,Central Midfield,CM,1800000,winter,Serie A,2019,48,58,46,66,68,60,52,42,64,66,67,68,53,55,34,73,61,65,74,68,74,55,62,60,34,56,64,65,53,13,10,9,12,8
179,70,Poland,64,72,Right,1,2,2,2020,21,Defensive Midfield,DM,2150000,summer,Serie A,2019,43,43,60,68,31,62,40,40,66,65,60,63,65,63,68,47,80,59,65,55,62,63,63,62,42,62,60,61,57,10,8,12,11,15
196,86,Senegal,64,71,Left,1,3,2,2022,23,Defensive Midfield,DM,2000000,summer,Ligue 1,2019,51,60,77,64,47,61,36,46,59,66,54,66,45,62,32,73,74,80,91,59,77,60,61,59,44,59,58,64,53,12,7,6,10,5
190,81,Germany,64,71,Right,1,3,2,2019,21,Centre-Forward,CF,3000000,summer,Ger Bundesliga,2019,31,65,65,62,53,61,28,25,43,64,55,55,62,62,52,62,68,59,76,54,51,25,63,58,47,51,23,36,23,10,7,5,11,7
185,72,Netherlands,64,71,Right,1,3,4,2021,22,Defensive Midfield,DM,2150000,summer,Serie A,2019,54,58,54,65,50,64,38,33,66,67,70,64,66,62,65,61,55,66,56,63,48,48,64,62,60,58,46,45,31,11,7,6,5,14
