club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
SC Braga,Cristián Borja,27.0,Colombia,Left-Back,LB,2000000.0,Sporting CP,Portugal,3000000.0,in,winter,Liga Portugal,2020,False,,cristian borja
SL Benfica,Darwin Núñez,21.0,Uruguay,Centre-Forward,CF,65000000.0,UD Almería,Spain,34000000.0,in,summer,Liga Portugal,2020,False,,darwin nunez
SL Benfica,Everton,24.0,Brazil,Left Winger,LW,9000000.0,Grêmio,Brazil,20000000.0,in,summer,Liga Portugal,2020,False,,everton
SL Benfica,Pedrinho,22.0,Brazil,Right Winger,RW,8000000.0,Corinthians,Brazil,18000000.0,in,summer,Liga Portugal,2020,False,,pedrinho
SL Benfica,Luca Waldschmidt,24.0,Germany,Centre-Forward,CF,3000000.0,SC Freiburg,Germany,15000000.0,in,summer,Liga Portugal,2020,False,,luca waldschmidt
SL Benfica,Nicolás Otamendi,32.0,Argentina,Centre-Back,CB,2000000.0,Man City,England,15000000.0,in,summer,Liga Portugal,2020,False,,nicolas otamendi
SL Benfica,Gilberto,27.0,Brazil,Right-Back,RB,4000000.0,Fluminense,Brazil,3000000.0,in,summer,Liga Portugal,2020,False,,gilberto
SL Benfica,Helton Leite,29.0,Brazil,Goalkeeper,GK,1200000.0,Boavista,Portugal,1500000.0,in,summer,Liga Portugal,2020,False,,helton leite
SL Benfica,Lucas Veríssimo,25.0,Brazil,Centre-Back,CB,6000000.0,Santos,Brazil,6500000.0,in,winter,Liga Portugal,2020,False,,lucas verissimo
Sporting CP,Pedro Gonçalves,22.0,Portugal,Right Winger,RW,32000000.0,Famalicão,Portugal,13500000.0,in,summer,Liga Portugal,2020,False,,pedro goncalves
Sporting CP,Bruno Tabata,23.0,Brazil,Right Winger,RW,2500000.0,Portimonense,Portugal,5000000.0,in,summer,Liga Portugal,2020,False,,bruno tabata
Sporting CP,Zouhair Feddal,30.0,Morocco,Centre-Back,CB,,Real Betis,Spain,4200000.0,in,summer,Liga Portugal,2020,False,,zouhair feddal
Sporting CP,Nuno Santos,25.0,Portugal,Left-Back,LB,14000000.0,Rio Ave,Portugal,3750000.0,in,summer,Liga Portugal,2020,False,,nuno santos
Sporting CP,Paulinho,28.0,Portugal,Centre-Forward,CF,6500000.0,SC Braga,Portugal,16000000.0,in,winter,Liga Portugal,2020,False,,paulinho
Vitória Guimarães SC,Matous Trmal,21.0,Czech Republic,Goalkeeper,GK,,Slovacko,Czech Republic,1200000.0,in,summer,Liga Portugal,2020,False,,matous trmal
Vitória Guimarães SC,Lyle Foster,19.0,South Africa,Centre-Forward,CF,13000000.0,Monaco,France,1200000.0,in,summer,Liga Portugal,2020,False,,lyle foster
AS Monaco,Axel Disasi,22.0,France,Centre-Back,CB,40000000.0,Stade Reims,France,13000000.0,in,summer,Ligue 1,2020,False,,axel disasi
AS Monaco,Kevin Volland,28.0,Germany,Centre-Forward,CF,6000000.0,B. Leverkusen,Germany,11000000.0,in,summer,Ligue 1,2020,False,,kevin volland
AS Monaco,Caio Henrique,23.0,Brazil,Left-Back,LB,20000000.0,Atlético Madrid,Spain,8000000.0,in,summer,Ligue 1,2020,False,,caio henrique
AS Monaco,Anthony Musaba,19.0,Netherlands,Right Winger,RW,,NEC Nijmegen,Netherlands,2500000.0,in,summer,Ligue 1,2020,False,,anthony musaba
AS Monaco,Krépin Diatta,21.0,Senegal,Right Winger,RW,13000000.0,Club Brugge,Belgium,16700000.0,in,winter,Ligue 1,2020,False,,krepin diatta
AS Saint-Étienne,Timothée Kolodziejczak,28.0,France,Centre-Back,CB,,Tigres UANL,Mexico,4500000.0,in,summer,Ligue 1,2020,False,,timothee kolodziejczak
AS Saint-Étienne,Yvan Neyou,23.0,Cameroon,Defensive Midfield,DM,1000000.0,Braga B,Portugal,1000000.0,in,winter,Ligue 1,2020,False,,yvan neyou
Angers SCO,Paul Bernardoni,23.0,France,Goalkeeper,GK,2300000.0,G. Bordeaux,France,7500000.0,in,summer,Ligue 1,2020,False,,paul bernardoni
