club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
Celtic FC,Jonny Hayes,29.0,Ireland,Right Midfield,RM,,Aberdeen FC,Scotland,1470000.0,in,summer,Scottish Premiership,2017,False,,jonny hayes
Celtic FC,Jack Hendry,22.0,Scotland,Centre-Back,CB,3000000.0,Dundee FC,Scotland,1600000.0,in,winter,Scottish Premiership,2017,False,,jack hendry
Celtic FC,Marvin Compper,32.0,Germany,Centre-Back,CB,,RB Leipzig,Germany,1140000.0,in,winter,Scottish Premiership,2017,False,,marvin compper
Rangers FC,Carlos Peña,27.0,Mexico,Attacking Midfield,AM,,Chivas,Mexico,3000000.0,in,summer,Scottish Premiership,2017,False,,carlos pena
Rangers FC,Eduardo Herrera,28.0,Mexico,Centre-Forward,CF,,UNAM Pumas,Mexico,1700000.0,in,summer,Scottish Premiership,2017,False,,eduardo herrera
Rangers FC,Fábio Cardoso,23.0,Portugal,Centre-Back,CB,4000000.0,Vitória Setúbal,Portugal,1500000.0,in,summer,Scottish Premiership,2017,False,,fabio cardoso
Rangers FC,Graham Dorrans,30.0,Scotland,Central Midfield,CM,,Norwich,England,1500000.0,in,summer,Scottish Premiership,2017,False,,graham dorrans
Rangers FC,Alfredo Morelos,21.0,Colombia,Centre-Forward,CF,6000000.0,HJK Helsinki,Finland,1200000.0,in,summer,Scottish Premiership,2017,False,,alfredo morelos
AC Milan,Leonardo Bonucci,30.0,Italy,Centre-Back,CB,1500000.0,Juventus,Italy,42000000.0,in,summer,Serie A,2017,False,,leonardo bonucci
AC Milan,André Silva,21.0,Portugal,Centre-Forward,CF,12000000.0,FC Porto,Portugal,38000000.0,in,summer,Serie A,2017,False,,andre silva
AC Milan,Andrea Conti,23.0,Italy,Right-Back,RB,,Atalanta BC,Italy,24000000.0,in,summer,Serie A,2017,False,,andrea conti
AC Milan,Hakan Çalhanoğlu,23.0,Turkey,Defensive Midfield,DM,40000000.0,B. Leverkusen,Germany,23300000.0,in,summer,Serie A,2017,False,,hakan calhanoglu
AC Milan,Lucas Biglia,31.0,Argentina,Defensive Midfield,DM,,Lazio,Italy,19700000.0,in,summer,Serie A,2017,False,,lucas biglia
AC Milan,Mateo Musacchio,26.0,Argentina,Centre-Back,CB,,Villarreal,Spain,18000000.0,in,summer,Serie A,2017,False,,mateo musacchio
AC Milan,Ricardo Rodríguez,24.0,Switzerland,Centre-Back,CB,3500000.0,VfL Wolfsburg,Germany,15000000.0,in,summer,Serie A,2017,False,,ricardo rodriguez
ACF Fiorentina,Giovanni Simeone,22.0,Argentina,Centre-Forward,CF,15000000.0,Genoa,Italy,17000000.0,in,summer,Serie A,2017,False,,giovanni simeone
ACF Fiorentina,Marco Benassi,22.0,Italy,Central Midfield,CM,1200000.0,Torino,Italy,12000000.0,in,summer,Serie A,2017,False,,marco benassi
ACF Fiorentina,Vitor Hugo,26.0,Brazil,Centre-Back,CB,3500000.0,Palmeiras,Brazil,8000000.0,in,summer,Serie A,2017,False,,vitor hugo
ACF Fiorentina,Jordan Veretout,24.0,France,Central Midfield,CM,16000000.0,Aston Villa,England,7000000.0,in,summer,Serie A,2017,False,,jordan veretout
ACF Fiorentina,Nikola Milenković,19.0,Serbia,Centre-Back,CB,18000000.0,Partizan,Serbia,5500000.0,in,summer,Serie A,2017,False,,nikola milenkovic
ACF Fiorentina,Bruno Gaspar,24.0,Angola,Right-Back,RB,,Vit. Guimarães,Portugal,4000000.0,in,summer,Serie A,2017,False,,bruno gaspar
ACF Fiorentina,Valentin Eysseric,25.0,France,Attacking Midfield,AM,1300000.0,OGC Nice,France,3500000.0,in,summer,Serie A,2017,False,,valentin eysseric
ACF Fiorentina,Cyril Théréau,34.0,France,Second Striker,SS,,Udinese Calcio,Italy,3200000.0,in,summer,Serie A,2017,False,,cyril thereau
ACF Fiorentina,Carlos Sánchez,31.0,Colombia,Defensive Midfield,DM,,Aston Villa,England,3000000.0,in,summer,Serie A,2017,False,,carlos sanchez
ACF Fiorentina,Maximiliano Olivera,25.0,Uruguay,Left-Back,LB,1500000.0,Peñarol,Uruguay,2500000.0,in,summer,Serie A,2017,False,,maximiliano olivera
ACF Fiorentina,Sebastián Cristóforo,23.0,Uruguay,Central Midfield,CM,,Sevilla FC,Spain,2500000.0,in,summer,Serie A,2017,False,,sebastian cristoforo
ACF Fiorentina,Gaetano Castrovilli,20.0,Italy,Central Midfield,CM,8000000.0,Bari,Italy,1900000.0,in,summer,Serie A,2017,False,,gaetano castrovilli
ACF Fiorentina,Petko Hristov,18.0,Bulgaria,Centre-Back,CB,,Slavia Sofia,Bulgaria,1700000.0,in,summer,Serie A,2017,False,,petko hristov
ACF Fiorentina,Rafik Zekhnini,19.0,Norway,Left Winger,LW,,Odd,Norway,1500000.0,in,summer,Serie A,2017,False,,rafik zekhnini
ACF Fiorentina,Martin Graiciar,18.0,Czech Republic,Centre-Forward,CF,,Slovan Liberec,Czech Republic,1500000.0,in,summer,Serie A,2017,False,,martin graiciar
ACF Fiorentina,Bryan Dabo,25.0,Burkina Faso,Central Midfield,CM,,Saint-Étienne,France,3000000.0,in,winter,Serie A,2017,False,,bryan dabo
AS Roma,Rick Karsdorp,22.0,Netherlands,Right-Back,RB,7000000.0,Feyenoord,Netherlands,16000000.0,in,summer,Serie A,2017,False,,rick karsdorp
AS Roma,Cengiz Ünder,20.0,Turkey,Right Winger,RW,20000000.0,Basaksehir,Turkey,14250000.0,in,summer,Serie A,2017,False,,cengiz under
AS Roma,Bruno Peres,27.0,Brazil,Right-Back,RB,1000000.0,Torino,Italy,12500000.0,in,summer,Serie A,2017,False,,bruno peres
AS Roma,Lorenzo Pellegrini,21.0,Italy,Attacking Midfield,AM,30000000.0,Sassuolo,Italy,10000000.0,in,summer,Serie A,2017,False,,lorenzo pellegrini
AS Roma,Juan Jesus,26.0,Brazil,Centre-Back,CB,3500000.0,Inter,Italy,8000000.0,in,summer,Serie A,2017,False,,juan jesus
AS Roma,Mário Rui,26.0,Portugal,Left-Back,LB,8000000.0,FC Empoli,Italy,6000000.0,in,summer,Serie A,2017,False,,mario rui
AS Roma,Héctor Moreno,29.0,Mexico,Centre-Back,CB,1000000.0,PSV Eindhoven,Netherlands,5700000.0,in,summer,Serie A,2017,False,,hector moreno
AS Roma,Aleksandar Kolarov,31.0,Serbia,Left-Back,LB,,Man City,England,5000000.0,in,summer,Serie A,2017,False,,aleksandar kolarov
AS Roma,Maxime Gonalons,28.0,France,Defensive Midfield,DM,,Olympique Lyon,France,5000000.0,in,summer,Serie A,2017,False,,maxime gonalons
AS Roma,Federico Fazio,30.0,Argentina,Centre-Back,CB,,Tottenham,England,3200000.0,in,summer,Serie A,2017,False,,federico fazio
Atalanta BC,Marten de Roon,26.0,Netherlands,Defensive Midfield,DM,10000000.0,Middlesbrough,England,16700000.0,in,summer,Serie A,2017,False,,marten de roon
Atalanta BC,Matteo Pessina,20.0,Italy,Central Midfield,CM,15000000.0,AC Milan,Italy,7000000.0,in,summer,Serie A,2017,False,,matteo pessina
Atalanta BC,Timothy Castagne,21.0,Belgium,Right-Back,RB,17000000.0,KRC Genk,Belgium,6500000.0,in,summer,Serie A,2017,False,,timothy castagne
Atalanta BC,Josip Ilicic,29.0,Slovenia,Attacking Midfield,AM,,Fiorentina,Italy,6400000.0,in,summer,Serie A,2017,False,,josip ilicic
Atalanta BC,Andreas Cornelius,24.0,Denmark,Centre-Forward,CF,2500000.0,FC Copenhagen,Denmark,6000000.0,in,summer,Serie A,2017,False,,andreas cornelius
Atalanta BC,Fabio Eguelfi,22.0,Italy,Left-Back,LB,,Inter,Italy,6000000.0,in,summer,Serie A,2017,False,,fabio eguelfi
Atalanta BC,Etrit Berisha,28.0,Albania,Goalkeeper,GK,,Lazio,Italy,5720000.0,in,summer,Serie A,2017,False,,etrit berisha
Atalanta BC,José Luis Palomino,27.0,Argentina,Centre-Back,CB,2500000.0,Ludogorets,Bulgaria,4700000.0,in,summer,Serie A,2017,False,,jose luis palomino
Atalanta BC,Luca Vido,20.0,Italy,Centre-Forward,CF,,AC Milan,Italy,1400000.0,in,summer,Serie A,2017,False,,luca vido
Atalanta BC,Federico Mattiello,22.0,Italy,Right-Back,RB,,Juventus,Italy,5000000.0,in,winter,Serie A,2017,False,,federico mattiello
Benevento Calcio,Andreaw Gravillon,19.0,Guadeloupe,Centre-Back,CB,4300000.0,Inter,Italy,4000000.0,in,summer,Serie A,2017,False,,andreaw gravillon
Benevento Calcio,Gianluca Di Chiara,23.0,Italy,Left-Back,LB,,Perugia,Italy,2800000.0,in,summer,Serie A,2017,False,,gianluca di chiara
Benevento Calcio,Samuel Armenteros,27.0,Sweden,Centre-Forward,CF,,Heracles Almelo,Netherlands,2000000.0,in,summer,Serie A,2017,False,,samuel armenteros
Benevento Calcio,Vid Belec,27.0,Slovenia,Goalkeeper,GK,,Carpi,Italy,1750000.0,in,summer,Serie A,2017,False,,vid belec
Benevento Calcio,Gaetano Letizia,27.0,Italy,Right-Back,RB,,Carpi,Italy,1750000.0,in,summer,Serie A,2017,False,,gaetano letizia
Benevento Calcio,Massimo Coda,28.0,Italy,Centre-Forward,CF,1400000.0,Salernitana,Italy,1700000.0,in,summer,Serie A,2017,False,,massimo coda
Benevento Calcio,Andrea Costa,31.0,Italy,Centre-Back,CB,,FC Empoli,Italy,1500000.0,in,summer,Serie A,2017,False,,andrea costa
Benevento Calcio,Raman Chibsah,24.0,Ghana,Central Midfield,CM,,Sassuolo,Italy,1000000.0,in,summer,Serie A,2017,False,,raman chibsah
Benevento Calcio,Jean-Claude Billong,24.0,Cameroon,Centre-Back,CB,,NK Maribor,Slovenia,2500000.0,in,winter,Serie A,2017,False,,jean-claude billong
Bologna FC 1909,Saphir Taïder,25.0,Algeria,Central Midfield,CM,,Inter,Italy,4000000.0,in,summer,Serie A,2017,False,,saphir taider
Bologna FC 1909,César Falletti,24.0,Uruguay,Attacking Midfield,AM,1100000.0,Luqueño,Paraguay,2500000.0,in,summer,Serie A,2017,False,,cesar falletti
Bologna FC 1909,Filip Helander,24.0,Sweden,Centre-Back,CB,2000000.0,Hellas Verona,Italy,2000000.0,in,summer,Serie A,2017,False,,filip helander
Bologna FC 1909,Sebastien De Maio,30.0,France,Centre-Back,CB,,RSC Anderlecht,Belgium,2000000.0,in,summer,Serie A,2017,False,,sebastien de maio
Bologna FC 1909,Giancarlo González,29.0,Costa Rica,Centre-Back,CB,,US Palermo,Italy,1500000.0,in,summer,Serie A,2017,False,,giancarlo gonzalez
Bologna FC 1909,Nehuén Paz,24.0,Argentina,Centre-Back,CB,,Newell's,Argentina,1000000.0,in,winter,Serie A,2017,False,,nehuen paz
Cagliari Calcio,Leonardo Pavoletti,28.0,Italy,Centre-Forward,CF,1000000.0,SSC Napoli,Italy,9800000.0,in,summer,Serie A,2017,False,,leonardo pavoletti
Cagliari Calcio,Filippo Romagna,20.0,Italy,Centre-Back,CB,,Juventus,Italy,7400000.0,in,summer,Serie A,2017,False,,filippo romagna
Cagliari Calcio,Senna Miangue,20.0,Belgium,Centre-Back,CB,,Inter,Italy,3200000.0,in,summer,Serie A,2017,False,,senna miangue
Cagliari Calcio,Paolo Faragò,24.0,Italy,Central Midfield,CM,,Novara,Italy,2300000.0,in,summer,Serie A,2017,False,,paolo farago
Cagliari Calcio,Luca Cigarini,31.0,Italy,Defensive Midfield,DM,,Sampdoria,Italy,2260000.0,in,summer,Serie A,2017,False,,luca cigarini
Cagliari Calcio,Gregory van der Wiel,29.0,Netherlands,Right-Back,RB,,Fenerbahce,Turkey,1000000.0,in,summer,Serie A,2017,False,,gregory van der wiel
Cagliari Calcio,Fabrizio Caligara,17.0,Italy,Central Midfield,CM,1800000.0,Juventus U19,Italy,2000000.0,in,winter,Serie A,2017,False,,fabrizio caligara
Cagliari Calcio,Damir Céter,20.0,Colombia,Centre-Forward,CF,,Quindío,Colombia,1500000.0,in,winter,Serie A,2017,False,,damir ceter
Chievo Verona,Luca Garritano,23.0,Italy,Attacking Midfield,AM,1700000.0,Cesena,Italy,1000000.0,in,summer,Serie A,2017,False,,luca garritano
FC Crotone,Aristóteles Romero,21.0,Venezuela,Defensive Midfield,DM,,Mineros,Venezuela,1500000.0,in,summer,Serie A,2017,False,,aristoteles romero
Genoa CFC,Ricardo Centurión,24.0,Argentina,Left Winger,LW,,São Paulo,Brazil,3800000.0,in,summer,Serie A,2017,False,,ricardo centurion
Genoa CFC,Oscar Hiljemark,25.0,Sweden,Central Midfield,CM,,US Palermo,Italy,2500000.0,in,summer,Serie A,2017,False,,oscar hiljemark
Genoa CFC,Petar Brlek,23.0,Croatia,Central Midfield,CM,,Wisla Kraków,Poland,2200000.0,in,summer,Serie A,2017,False,,petar brlek
Genoa CFC,Luca Rossettini,32.0,Italy,Centre-Back,CB,,Torino,Italy,2000000.0,in,summer,Serie A,2017,False,,luca rossettini
Hellas Verona,Seung-woo Lee,19.0,"Korea, South",Attacking Midfield,AM,,Barcelona B,Spain,1500000.0,in,summer,Serie A,2017,False,,seung-woo lee
Hellas Verona,Bruno Zuculini,24.0,Argentina,Defensive Midfield,DM,1000000.0,Man City,England,1250000.0,in,summer,Serie A,2017,False,,bruno zuculini
Inter Milan,Milan Skriniar,22.0,Slovakia,Centre-Back,CB,50000000.0,Sampdoria,Italy,34000000.0,in,summer,Serie A,2017,False,,milan skriniar
Inter Milan,Alessandro Bastoni,18.0,Italy,Centre-Back,CB,60000000.0,Atalanta BC,Italy,31100000.0,in,summer,Serie A,2017,False,,alessandro bastoni
Inter Milan,Matías Vecino,25.0,Uruguay,Central Midfield,CM,4500000.0,Fiorentina,Italy,24000000.0,in,summer,Serie A,2017,False,,matias vecino
Inter Milan,Dalbert,23.0,Brazil,Left-Back,LB,1000000.0,OGC Nice,France,21000000.0,in,summer,Serie A,2017,False,,dalbert
Inter Milan,Roberto Gagliardini,23.0,Italy,Central Midfield,CM,4000000.0,Atalanta BC,Italy,20500000.0,in,summer,Serie A,2017,False,,roberto gagliardini
Inter Milan,Borja Valero,32.0,Spain,Central Midfield,CM,,Fiorentina,Italy,6500000.0,in,summer,Serie A,2017,False,,borja valero
Juventus FC,Federico Bernardeschi,23.0,Italy,Right Winger,RW,6000000.0,Fiorentina,Italy,40000000.0,in,summer,Serie A,2017,False,,federico bernardeschi
Juventus FC,Blaise Matuidi,30.0,France,Central Midfield,CM,,Paris SG,France,25000000.0,in,summer,Serie A,2017,False,,blaise matuidi
Juventus FC,Rodrigo Bentancur,20.0,Uruguay,Central Midfield,CM,40000000.0,Boca Juniors,Argentina,21700000.0,in,summer,Serie A,2017,False,,rodrigo bentancur
Juventus FC,Juan Cuadrado,29.0,Colombia,Right Midfield,RM,4000000.0,Chelsea,England,20000000.0,in,summer,Serie A,2017,False,,juan cuadrado
Juventus FC,Wojciech Szczesny,27.0,Poland,Goalkeeper,GK,10000000.0,Arsenal,England,18000000.0,in,summer,Serie A,2017,False,,wojciech szczesny
Juventus FC,Medhi Benatia,30.0,Morocco,Centre-Back,CB,,Bayern Munich,Germany,16700000.0,in,summer,Serie A,2017,False,,medhi benatia
Juventus FC,Mattia De Sciglio,24.0,Italy,Right-Back,RB,3000000.0,AC Milan,Italy,12000000.0,in,summer,Serie A,2017,False,,mattia de sciglio
Juventus FC,Dario Del Fabro,22.0,Italy,Centre-Back,CB,,Cagliari Calcio,Italy,4500000.0,in,summer,Serie A,2017,False,,dario del fabro
Juventus FC,Ferdinando Del Sole,19.0,Italy,Right Winger,RW,,Pescara,Italy,3700000.0,in,summer,Serie A,2017,False,,ferdinando del sole
Juventus FC,Matheus Pereira,19.0,Brazil,Central Midfield,CM,1200000.0,FC Empoli,Italy,2000000.0,in,summer,Serie A,2017,False,,matheus pereira
Juventus FC,Leonardo Mancuso,25.0,Italy,Centre-Forward,CF,1600000.0,Pescara,Italy,4500000.0,in,winter,Serie A,2017,False,,leonardo mancuso
SPAL 2013,Filippo Costa,22.0,Italy,Left-Back,LB,,Chievo Verona,Italy,1000000.0,in,summer,Serie A,2017,False,,filippo costa
SPAL 2013,Marco Borriello,35.0,Italy,Centre-Forward,CF,,Cagliari Calcio,Italy,1000000.0,in,summer,Serie A,2017,False,,marco borriello
SPAL 2013,Mattia Vitale,20.0,Italy,Central Midfield,CM,,Juventus,Italy,2000000.0,in,winter,Serie A,2017,False,,mattia vitale
SS Lazio,Lucas Leiva,30.0,Brazil,Defensive Midfield,DM,,Liverpool,England,5700000.0,in,summer,Serie A,2017,False,,lucas leiva
SS Lazio,Adam Marusic,24.0,Montenegro,Left-Back,LB,8000000.0,KV Oostende,Belgium,5500000.0,in,summer,Serie A,2017,False,,adam marusic
SS Lazio,Felipe Caicedo,28.0,Ecuador,Centre-Forward,CF,,Espanyol,Spain,2500000.0,in,summer,Serie A,2017,False,,felipe caicedo
SSC Napoli,Nikola Maksimovic,25.0,Serbia,Centre-Back,CB,,Torino,Italy,21000000.0,in,summer,Serie A,2017,False,,nikola maksimovic
SSC Napoli,Marko Rog,21.0,Croatia,Central Midfield,CM,1700000.0,Dinamo Zagreb,Croatia,13500000.0,in,summer,Serie A,2017,False,,marko rog
SSC Napoli,Adam Ounas,20.0,Algeria,Right Winger,RW,7000000.0,G. Bordeaux,France,12000000.0,in,summer,Serie A,2017,False,,adam ounas
SSC Napoli,Roberto Inglese,25.0,Italy,Centre-Forward,CF,,Chievo Verona,Italy,12000000.0,in,summer,Serie A,2017,False,,roberto inglese
SSC Napoli,Mário Rui,26.0,Portugal,Left-Back,LB,8000000.0,AS Roma,Italy,5750000.0,in,winter,Serie A,2017,False,,mario rui
Torino FC,Lyanco,20.0,Brazil,Centre-Back,CB,3200000.0,São Paulo,Brazil,7750000.0,in,summer,Serie A,2017,False,,lyanco
Torino FC,Álex Berenguer,22.0,Spain,Left Winger,LW,15000000.0,CA Osasuna,Spain,7000000.0,in,summer,Serie A,2017,False,,alex berenguer
Torino FC,Vanja Milinković-Savić,20.0,Serbia,Goalkeeper,GK,6000000.0,Lechia Gdansk,Poland,2600000.0,in,summer,Serie A,2017,False,,vanja milinkovic-savic
Torino FC,Vitalie Damascan,18.0,Moldova,Centre-Forward,CF,,FC Sheriff,Moldova,1500000.0,in,winter,Serie A,2017,False,,vitalie damascan
UC Sampdoria,Gianluca Caprari,23.0,Italy,Second Striker,SS,8000000.0,Inter,Italy,15000000.0,in,summer,Serie A,2017,False,,gianluca caprari
UC Sampdoria,Nicola Murru,22.0,Italy,Left-Back,LB,1000000.0,Cagliari Calcio,Italy,9000000.0,in,summer,Serie A,2017,False,,nicola murru
UC Sampdoria,Gastón Ramírez,26.0,Uruguay,Attacking Midfield,AM,,Middlesbrough,England,6300000.0,in,summer,Serie A,2017,False,,gaston ramirez
UC Sampdoria,Bruno Fernandes,22.0,Portugal,Attacking Midfield,AM,75000000.0,Udinese Calcio,Italy,6000000.0,in,summer,Serie A,2017,False,,bruno fernandes
UC Sampdoria,Dawid Kownacki,20.0,Poland,Centre-Forward,CF,3500000.0,Lech Poznan,Poland,4000000.0,in,summer,Serie A,2017,False,,dawid kownacki
UC Sampdoria,Joachim Andersen,21.0,Denmark,Centre-Back,CB,30000000.0,Twente FC,Netherlands,1750000.0,in,summer,Serie A,2017,False,,joachim andersen
UC Sampdoria,Ivan Strinic,30.0,Croatia,Left-Back,LB,,SSC Napoli,Italy,1200000.0,in,summer,Serie A,2017,False,,ivan strinic
UC Sampdoria,Dodô,26.0,Brazil,Left-Back,LB,,Inter,Italy,5500000.0,in,winter,Serie A,2017,False,,dodo
US Sassuolo,Francesco Cassata,20.0,Italy,Central Midfield,CM,,Juventus,Italy,7000000.0,in,summer,Serie A,2017,False,,francesco cassata
US Sassuolo,Davide Frattesi,17.0,Italy,Central Midfield,CM,30000000.0,AS Roma,Italy,6600000.0,in,summer,Serie A,2017,False,,davide frattesi
US Sassuolo,Riccardo Marchizza,19.0,Italy,Left-Back,LB,1500000.0,AS Roma,Italy,6000000.0,in,summer,Serie A,2017,False,,riccardo marchizza
US Sassuolo,Edoardo Goldaniga,23.0,Italy,Centre-Back,CB,,US Palermo,Italy,4000000.0,in,summer,Serie A,2017,False,,edoardo goldaniga
US Sassuolo,Federico Ricci,23.0,Italy,Right Winger,RW,,AS Roma,Italy,3000000.0,in,summer,Serie A,2017,False,,federico ricci
US Sassuolo,Pol Lirola,20.0,Spain,Right-Back,RB,2000000.0,Juventus,Italy,7000000.0,in,winter,Serie A,2017,False,,pol lirola
Udinese Calcio,Riad Bajic,23.0,Bosnia-Herzegovina,Centre-Forward,CF,1400000.0,Konyaspor,Turkey,5500000.0,in,summer,Serie A,2017,False,,riad bajic
Udinese Calcio,Giuseppe Pezzella,19.0,Italy,Left-Back,LB,2500000.0,US Palermo,Italy,4500000.0,in,summer,Serie A,2017,False,,giuseppe pezzella
Udinese Calcio,Antonin Barak,22.0,Czech Republic,Attacking Midfield,AM,10000000.0,Slavia Prague,Czech Republic,3000000.0,in,summer,Serie A,2017,False,,antonin barak
Udinese Calcio,Bram Nuytinck,27.0,Netherlands,Centre-Back,CB,,RSC Anderlecht,Belgium,3000000.0,in,summer,Serie A,2017,False,,bram nuytinck
Udinese Calcio,Mamadou Coulibaly,18.0,Senegal,Central Midfield,CM,1300000.0,Pescara,Italy,2000000.0,in,summer,Serie A,2017,False,,mamadou coulibaly
Udinese Calcio,Valon Behrami,32.0,Switzerland,Defensive Midfield,DM,,Watford,England,2000000.0,in,summer,Serie A,2017,False,,valon behrami
Olympiacos Piraeus,Björn Engels,22.0,Belgium,Centre-Back,CB,,Club Brugge,Belgium,4500000.0,in,summer,Super League 1,2017,False,,bjorn engels
Olympiacos Piraeus,Emmanuel Emenike,30.0,Nigeria,Centre-Forward,CF,,Fenerbahce,Turkey,2500000.0,in,summer,Super League 1,2017,False,,emmanuel emenike
Olympiacos Piraeus,Uros Djurdjevic,23.0,Montenegro,Centre-Forward,CF,3000000.0,Partizan,Serbia,2500000.0,in,summer,Super League 1,2017,False,,uros djurdjevic
Olympiacos Piraeus,Vadis Odjidja-Ofoe,28.0,Belgium,Central Midfield,CM,,Legia Warszawa,Poland,2500000.0,in,summer,Super League 1,2017,False,,vadis odjidja-ofoe
Olympiacos Piraeus,Jagos Vukovic,29.0,Serbia,Centre-Back,CB,,Konyaspor,Turkey,2000000.0,in,summer,Super League 1,2017,False,,jagos vukovic
Olympiacos Piraeus,Hrvoje Milic,28.0,Croatia,Left-Back,LB,,Fiorentina,Italy,1500000.0,in,summer,Super League 1,2017,False,,hrvoje milic
Olympiacos Piraeus,Guillaume Gillet,33.0,Belgium,Defensive Midfield,DM,,FC Nantes,France,1000000.0,in,summer,Super League 1,2017,False,,guillaume gillet
PAOK Thessaloniki,Rodrigo Rey,26.0,Argentina,Goalkeeper,GK,1800000.0,Godoy Cruz,Argentina,1500000.0,in,summer,Super League 1,2017,False,,rodrigo rey
PAOK Thessaloniki,Omar El Kaddouri,27.0,Morocco,Attacking Midfield,AM,,FC Empoli,Italy,1300000.0,in,summer,Super League 1,2017,False,,omar el kaddouri
PAOK Thessaloniki,Dimitrios Limnios,19.0,Greece,Right Winger,RW,1200000.0,Atromitos,Greece,1200000.0,in,summer,Super League 1,2017,False,,dimitrios limnios
PAOK Thessaloniki,Vieirinha,31.0,Portugal,Left-Back,LB,,VfL Wolfsburg,Germany,1000000.0,in,summer,Super League 1,2017,False,,vieirinha
PAOK Thessaloniki,Thibault Moulin,28.0,France,Central Midfield,CM,,Legia Warszawa,Poland,1300000.0,in,winter,Super League 1,2017,False,,thibault moulin
Panathinaikos Athens,Andrés Chávez,26.0,Argentina,Centre-Forward,CF,,Boca Juniors,Argentina,1300000.0,in,summer,Super League 1,2017,False,,andres chavez
BSC Young Boys,Kasim Adams,22.0,Ghana,Centre-Back,CB,,RCD Mallorca,Spain,4500000.0,in,summer,Super League,2017,False,,kasim adams
BSC Young Boys,Nicolas Moumi Ngamaleu,23.0,Cameroon,Left Winger,LW,3500000.0,SCR Altach,Austria,2500000.0,in,summer,Super League,2017,False,,nicolas moumi ngamaleu
BSC Young Boys,Djibril Sow,20.0,Switzerland,Central Midfield,CM,22000000.0,Bor. M'gladbach,Germany,2000000.0,in,summer,Super League,2017,False,,djibril sow
BSC Young Boys,Christian Fassnacht,23.0,Switzerland,Right Midfield,RM,2500000.0,FC Thun,Switzerland,1500000.0,in,summer,Super League,2017,False,,christian fassnacht
FC Basel 1893,Ricky van Wolfswinkel,28.0,Netherlands,Centre-Forward,CF,,Vitesse,Netherlands,3500000.0,in,summer,Super League,2017,False,,ricky van wolfswinkel
FC Basel 1893,Albian Ajeti,20.0,Switzerland,Centre-Forward,CF,1500000.0,FC St. Gallen,Switzerland,1390000.0,in,summer,Super League,2017,False,,albian ajeti
FC Basel 1893,Fabian Frei,28.0,Switzerland,Defensive Midfield,DM,,1.FSV Mainz 05,Germany,1500000.0,in,winter,Super League,2017,False,,fabian frei
FC Lausanne-Sport,Simone Rapp,25.0,Switzerland,Centre-Forward,CF,,FC Thun,Switzerland,1000000.0,in,winter,Super League,2017,False,,simone rapp
FC Lausanne-Sport,Francesco Margiotta,24.0,Italy,Centre-Forward,CF,,Juventus,Italy,1000000.0,in,winter,Super League,2017,False,,francesco margiotta
FC Sion,Federico Dimarco,19.0,Italy,Left-Back,LB,45000000.0,Inter,Italy,3910000.0,in,summer,Super League,2017,False,,federico dimarco
FC St. Gallen 1879,Albian Ajeti,20.0,Switzerland,Centre-Forward,CF,1500000.0,FC Augsburg,Germany,1000000.0,in,summer,Super League,2017,False,,albian ajeti
Alanyaspor,Junior Fernandes,29.0,Chile,Left Winger,LW,,Dinamo Zagreb,Croatia,2000000.0,in,summer,Super Lig,2017,False,,junior fernandes
Alanyaspor,Chisamba Lungu,26.0,Zambia,Left Winger,LW,,Ural,Russia,1000000.0,in,summer,Super Lig,2017,False,,chisamba lungu
Alanyaspor,Rémy Riou,29.0,France,Goalkeeper,GK,,FC Nantes,France,1000000.0,in,summer,Super Lig,2017,False,,remy riou
Alanyaspor,Lucas Villafañez,26.0,Argentina,Attacking Midfield,AM,,Panathinaikos,Greece,1000000.0,in,winter,Super Lig,2017,False,,lucas villafanez
Antalyaspor,Samir Nasri,30.0,France,Attacking Midfield,AM,,Man City,England,3500000.0,in,summer,Super Lig,2017,False,,samir nasri
Antalyaspor,Jean-Armel Drolé,19.0,Cote d'Ivoire,Left Winger,LW,,Perugia,Italy,1750000.0,in,summer,Super Lig,2017,False,,jean-armel drole
Antalyaspor,Jérémy Ménez,30.0,France,Centre-Forward,CF,,G. Bordeaux,France,1500000.0,in,summer,Super Lig,2017,False,,jeremy menez
Basaksehir FK,Kerim Frei,23.0,Turkey,Left Winger,LW,,Birmingham,England,1500000.0,in,summer,Super Lig,2017,False,,kerim frei
Basaksehir FK,Eljero Elia,30.0,Netherlands,Left Winger,LW,,Feyenoord,Netherlands,1100000.0,in,summer,Super Lig,2017,False,,eljero elia
Basaksehir FK,Atabey Çiçek,22.0,Turkey,Centre-Forward,CF,,Bandirmaspor,Turkey,1000000.0,in,summer,Super Lig,2017,False,,atabey cicek
Besiktas JK,Álvaro Negredo,31.0,Spain,Centre-Forward,CF,1000000.0,Valencia,Spain,2500000.0,in,summer,Super Lig,2017,False,,alvaro negredo
Besiktas JK,Gary Medel,30.0,Chile,Centre-Back,CB,,Inter,Italy,2500000.0,in,summer,Super Lig,2017,False,,gary medel
Besiktas JK,Vágner Love,33.0,Brazil,Centre-Forward,CF,,Alanyaspor,Turkey,3000000.0,in,winter,Super Lig,2017,False,,vagner love
Besiktas JK,Cyle Larin,22.0,Canada,Centre-Forward,CF,5000000.0,Orlando,United States,1850000.0,in,winter,Super Lig,2017,False,,cyle larin
